uid,pr_link,repo,pr_title,media_type,isGithub,link_count,link_url,link_text,rank
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 12,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 13,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 14,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 15,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 16,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 17,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://docs.renovatebot.com/merge-confidence/,Link 18,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://renovatebot.com,Link 19,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark,Link 20,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://renovatebot.com/diffs/npm/remark/12.0.1/14.0.1,Link 21,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://gist.github.com/sindresorhus/a39789f98801d908bbc7ff3ecc99d99c,Link 22,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://github.com/unifiedjs/unified/releases/tag/10.0.0,Link 23,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://github.com/vfile/vfile/releases/tag/5.0.0,Link 24,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://renovatebot.com/diffs/npm/remark-html/13.0.1/14.0.0,Link 25,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark-html,Link 26,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://github.com/syntax-tree/mdast-util-to-markdown/releases/tag/1.0.0,Link 27,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/compare/14.0.0...14.0.1,Link 28,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://github.com/syntax-tree/mdast-util-from-markdown/releases/tag/1.0.0,Link 29,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/releases/14.0.1,Link 30,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://spec.commonmark.org/dingus/,Link 31,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/commit/9026568a,Link 32,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,http://gist.github.com/new,Link 33,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/compare/13.0.0...14.0.0,Link 34,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/releases/14.0.0,Link 35,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://vercel.com,Link 36,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://www.gatsbyjs.com,Link 37,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/commit/42d1b212,Link 38,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://www.salesforce.com,Link 39,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://www.netlify.com,Link 40,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://opencollective.com/unified,Link 41,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/commit/bc55caa4,Link 42,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/compare/12.0.1...13.0.0,Link 43,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/commit/b7afd254,Link 44,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://gist.github.com/sindresorhus/a39789f98801d908bbc7ff3ecc99d99c,Link 45,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/releases/13.0.0,Link 46,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://renovate.whitesourcesoftware.com,Link 47,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/syntax-tree/mdast-util-footnote/blob/main/from-markdown.js,Link 48,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/micromark/micromark,Link 49,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/syntax-tree/mdast-util-from-markdown,Link 50,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/micromark/micromark-extension-footnote/blob/main/index.js,Link 51,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/syntax-tree/mdast-util-footnote/blob/main/to-markdown.js,Link 52,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/syntax-tree/mdast,Link 53,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/syntax-tree/mdast-util-to-markdown,Link 54,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark-html/releases/14.0.0,Link 55,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark-html/compare/13.0.1...14.0.0,Link 56,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark/blob/main/doc/plugins.md#list-of-plugins,Link 57,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/micromark/common-markup-state-machine,Link 58,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark-html/commit/7dbad66,Link 59,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark-html/commit/7ae15b5,Link 60,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/renovatebot/renovate/discussions,Link 61,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://togithub.com/remarkjs/remark-gfm,Link 62,
9,https://github.com/angular/angular/pull/43191,angular/angular,build: update remark,unknown,FALSE,63,https://app.renovatebot.com/dashboard#github/angular/angular,Link 63,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://badges.renovateapi.com/packages/npm/supertest/6.2.3/age-slim,Link 1,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://badges.renovateapi.com/packages/npm/supertest/6.2.3/adoption-slim,Link 2,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://badges.renovateapi.com/packages/npm/supertest/6.2.3/compatibility-slim/4.0.2,Link 3,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://badges.renovateapi.com/packages/npm/supertest/6.2.3/confidence-slim/4.0.2,Link 4,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://app.renovatebot.com/images/banner.svg,Link 5,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://docs.renovatebot.com/merge-confidence/,Link 6,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://docs.renovatebot.com/merge-confidence/,Link 7,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://docs.renovatebot.com/merge-confidence/,Link 8,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://docs.renovatebot.com/merge-confidence/,Link 9,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://renovatebot.com,Link 10,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest,Link 11,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://renovatebot.com/diffs/npm/supertest/4.0.2/6.2.3,Link 12,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/releases/tag/v6.2.3,Link 13,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/6329e2d,Link 14,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/issues/759,Link 15,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/compare/v6.2.2...v6.2.3,Link 16,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/729e818,Link 17,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/releases/tag/v6.2.2,Link 18,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/e6d371c,Link 19,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/8f4dd1e,Link 20,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/9a87305,Link 21,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/releases/tag/v6.2.1,Link 22,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/compare/v6.2.0...v6.2.1,Link 23,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/releases/tag/v6.2.0,Link 24,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/compare/v6.1.6...v6.2.0,Link 25,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/e741cab,Link 26,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/issues/653,Link 27,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/88dc262,Link 28,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/70a3d00,Link 29,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/compare/v6.2.1...v6.2.2,Link 30,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/a70c1a0,Link 31,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/issues/749,Link 32,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/aae4d8e,Link 33,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/issues/713,Link 34,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/cdb0ad9,Link 35,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/1dc25a1,Link 36,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/19dcd1e,Link 37,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/d2d9616,Link 38,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/1d70492,Link 39,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/issues/748,Link 40,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/17cf193,Link 41,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/dc60d5d,Link 42,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/a0a5d57,Link 43,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/03f0084,Link 44,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/issues/747,Link 45,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/d94ffbc,Link 46,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://github.com/visionmedia/supertest/pull/728,Link 47,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/afecc3f,Link 48,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/f17be2a,Link 49,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/ad699ed,Link 50,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/compare/v6.1.5...v6.1.6,Link 51,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/3537e4e,Link 52,
10,https://github.com/angular/angular/pull/46590,angular/angular,build: update dependency supertest to v6 [rebase],unknown,FALSE,124,https://togithub.com/visionmedia/supertest/commit/fc269b6,Link 53,
